"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher_a","fielder_2_a","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"SL","2022-05-18","89","-2.57","5.78","Ohtani, Shohei",666969,660271,,"called_strike",,,,,1,"Adolis Garcia called out on strikes.","R","R","R","TEX","LAA","S",,,0,0,2022,"0.46","0.48","-0.46","3.24",,,,0,6,"Bot",,,,,595453,,,4.253811334427668,-129.5726303958501,-1.213693284025174,4.286697577430972,26.859117853878836,-26.70900203832127,"3.4","1.68",,,,"89.5",2427,"6.6",661125,660271,595453,665120,650859,543685,623205,642180,545361,621493,"53.93",,,,,,,,45,1,"Slider",1,2,1,2,2,1,1,2,"Infield shift","Standard",146,"0","-0.034"
"FC","2022-05-18","91.3","-2.63","5.57","Ohtani, Shohei",608369,660271,"field_out","hit_into_play",,,,,4,"Corey Seager flies out to center fielder Mike Trout.","R","L","R","TEX","LAA","X",8,"fly_ball",2,1,2022,"0.42","0.18","-0.62","2.63",,,543760,2,5,"Bot",86.97,74.73,,,595453,,,4.188812219396024,-132.95065352486878,-1.9682638246104123,4.1985005022549915,26.800446131917628,-29.799871576428934,"3.44","1.53",323,"91",39,"92.5",2467,"6.8",661125,660271,595453,665120,650859,543685,623205,642180,545361,621493,"53.69",0.023,0.027,"0",1,0,0,3,39,4,"Cutter",1,2,1,2,2,1,1,2,"Infield shift","Standard",153,"-0.036","-0.238"
"FF","2022-05-18","99","-2.58","5.59","Ohtani, Shohei",608369,660271,,"ball",,,,,14,"Corey Seager flies out to center fielder Mike Trout.","R","L","R","TEX","LAA","B",,,1,1,2022,"-0.17","1.19","0.96","2.54",,,543760,2,5,"Bot",,,,,595453,,,10.12928731279476,-143.86098252254376,-5.739849660561751,-4.59824031701873,32.53488371276524,-14.406016342436406,"3.59","1.7",,,,"99.9",2451,"6.8",661125,660271,595453,665120,650859,543685,623205,642180,545361,621493,"53.7",,,,,,,,39,3,"4-Seam Fastball",1,2,1,2,2,1,1,2,"Infield shift","Standard",213,"0","0.029"
"FF","2022-05-18","99.3","-2.51","5.72","Ohtani, Shohei",608369,660271,,"called_strike",,,,,4,"Corey Seager flies out to center fielder Mike Trout.","R","L","R","TEX","LAA","S",,,1,0,2022,"-0.41","1.42","-0.43","2.63",,,543760,2,5,"Bot",,,,,595453,,,6.709386117135001,-144.34686845534242,-6.443167733844753,-7.313471366067815,32.8794213688873,-10.982860429386834,"3.59","1.7",,,,"100.1",2414,"6.7",661125,660271,595453,665120,650859,543685,623205,642180,545361,621493,"53.75",,,,,,,,39,2,"4-Seam Fastball",1,2,1,2,2,1,1,2,"Infield shift","Standard",217,"0","-0.041"
"CU","2022-05-18","80.2","-2.06","6.19","Ohtani, Shohei",608369,660271,,"ball",,,,,11,"Corey Seager flies out to center fielder Mike Trout.","R","L","R","TEX","LAA","B",,,0,0,2022,"1.03","-1.07","-1.02","3.97",,,543760,2,5,"Bot",,,,,595453,,,0.3486329177293983,-116.64247110624574,3.931587846623776,9.212305824950345,24.677196728993675,-42.883635894658255,"3.55","1.69",,,,"80.3",2586,"6.7",661125,660271,595453,665120,650859,543685,623205,642180,545361,621493,"53.81",,,,,,,,39,1,"Curveball",1,2,1,2,2,1,1,2,"Infield shift","Standard",40,"0","0.032"
"FC","2022-05-18","92.9","-2.59","5.57","Ohtani, Shohei",543760,660271,"single","hit_into_play",,,,,5,"Marcus Semien singles on a ground ball to center fielder Mike Trout.","R","R","R","TEX","LAA","X",8,"ground_ball",0,0,2022,"0.47","0.16","0.26","2.36",,,,2,5,"Bot",155.42,108.19,,,595453,,,6.307015168779246,-135.2720422777254,-2.825741161307249,4.5035273380012795,28.605674061501716,-29.848488313485802,"3.33","1.63",9,"101.6",-14,"93.8",2559,"6.7",661125,660271,595453,665120,650859,543685,623205,642180,545361,621493,"53.79",0.234,0.216,"0.9",1,1,0,2,38,1,"Cutter",1,2,1,2,2,1,1,2,"Infield shift","Standard",131,"0.02","0.118"
"FS","2022-05-18","92.5","-2.26","6.03","Ohtani, Shohei",543543,660271,"strikeout","swinging_strike",,,,,13,"Brad Miller strikes out swinging.","R","L","R","TEX","LAA","S",2,,1,2,2022,"-0.57","0.22","-1.31","2.16",,,,1,5,"Bot",,,,,595453,,,3.705471734422978,-134.59151714300245,-4.568353449326406,-7.7703930128985155,29.85187696026031,-28.744159696187978,"3.31","1.53",,,,"93.4",1260,"6.8",661125,660271,595453,665120,650859,543685,623205,642180,545361,621493,"53.65",,,"0",1,0,0,,37,4,"Split-Finger",1,2,1,2,2,1,1,2,"Infield shift","Standard",230,"-0.024","-0.112"
"FC","2022-05-18","92.2","-2.65","5.62","Ohtani, Shohei",543543,660271,,"swinging_strike",,,,,7,"Brad Miller strikes out swinging.","R","L","R","TEX","LAA","S",,,1,1,2022,"0.5","0.41","-0.72","1.94",,,,1,5,"Bot",,,,,595453,,,3.8525419414263684,-134.25177902022267,-4.501300316026971,5.292865149550517,26.723811155540705,-26.524374823842784,"3.31","1.53",,,,"93.2",2505,"6.7",661125,660271,595453,665120,650859,543685,623205,642180,545361,621493,"53.83",,,,,,,,37,3,"Cutter",1,2,1,2,2,1,1,2,"Infield shift","Standard",145,"0","-0.036"
"FC","2022-05-18","92.6","-2.95","5.52","Ohtani, Shohei",543543,660271,,"foul",,,,,7,"Brad Miller strikes out swinging.","R","L","R","TEX","LAA","S",,,1,0,2022,"0.26","0.37","-0.34","1.82",,,,1,5,"Bot",,,,,595453,,,6.1534581652708145,-134.75346608486814,-4.49236046620738,1.8032914154881454,28.969670265609864,-26.872142279716936,"3.31","1.53",3,"70.8",-35,"93.5",2488,"6.8",661125,660271,595453,665120,650859,543685,623205,642180,545361,621493,"53.69",,,,,,,,37,2,"Cutter",1,2,1,2,2,1,1,2,"Infield shift","Standard",158,"0","-0.031"
"SL","2022-05-18","90.4","-2.47","5.78","Ohtani, Shohei",543543,660271,,"ball",,,,,11,"Brad Miller strikes out swinging.","R","L","R","TEX","LAA","B",,,0,0,2022,"0.8","-0.07","-0.1","3.54",,,,1,5,"Bot",,,,,595453,,,4.244557164702536,-131.712909782795,0.48162132766926735,8.493266109743168,26.194748960724244,-33.348040188098466,"3.23","1.49",,,,"91.4",2667,"6.7",661125,660271,595453,665120,650859,543685,623205,642180,545361,621493,"53.81",,,,,,,,37,1,"Slider",1,2,1,2,2,1,1,2,"Infield shift","Standard",95,"0","0.023"
"FF","2022-05-18","99.1","-2.4","5.86","Ohtani, Shohei",642201,660271,"strikeout","swinging_strike",,,,,3,"Eli White strikes out swinging.","R","R","R","TEX","LAA","S",2,,1,2,2022,"-0.05","0.94","0.47","3.2",,,,0,5,"Bot",,,,,595453,,,8.005712580462905,-144.09367145684323,-4.073965981909899,-2.5762663699542316,33.33703649649431,-18.295235602782853,"3.67","1.75",,,,"99.7",2034,"6.6",661125,660271,595453,665120,650859,543685,623205,642180,545361,621493,"53.87",,,"0",1,0,0,,36,4,"4-Seam Fastball",1,2,1,2,2,1,1,2,"Standard","Standard",207,"-0.034","-0.158"
"SL","2022-05-18","84.4","-2.49","5.81","Ohtani, Shohei",642201,660271,,"foul",,,,,4,"Eli White strikes out swinging.","R","R","R","TEX","LAA","S",,,1,1,2022,"0.98","0.41","-0.72","2.47",,,,0,5,"Bot",,,,,595453,,,2.2009937805523228,-122.92875949683473,-2.214466644629683,9.422709480510154,25.12714270872329,-27.835226799167053,"3.67","1.75",7,"80.1",-19,"85.2",2307,"6.8",661125,660271,595453,665120,650859,543685,623205,642180,545361,621493,"53.68",,,,,,,,36,3,"Slider",1,2,1,2,2,1,1,2,"Infield shift","Standard",64,"0","-0.054"
"CU","2022-05-18","79.6","-1.77","6.34","Ohtani, Shohei",642201,660271,,"ball",,,,,14,"Eli White strikes out swinging.","R","R","R","TEX","LAA","B",,,0,1,2022,"1.02","-1.06","0.9","1.28",,,,0,5,"Bot",,,,,595453,,,3.9685327049805093,-115.73722810854491,-2.2535158635511627,8.24804319290751,24.732487454493718,-41.361385935316484,"3.76","1.86",,,,"79.7",2531,"6.7",661125,660271,595453,665120,650859,543685,623205,642180,545361,621493,"53.79",,,,,,,,36,2,"Curveball",1,2,1,2,2,1,1,2,"Infield shift","Standard",35,"0","0.025"
"CU","2022-05-18","74.5","-1.74","6.4","Ohtani, Shohei",642201,660271,,"called_strike",,,,,6,"Eli White strikes out swinging.","R","R","R","TEX","LAA","S",,,0,0,2022,"0.97","-1.09","0.57","2.5",,,,0,5,"Bot",,,,,595453,,,3.0331243365104577,-108.36676583422607,1.2287105064263926,7.007144312739102,21.324040402208116,-41.19348309446959,"3.59","1.73",,,,"74.4",2353,"6.5",661125,660271,595453,665120,650859,543685,623205,642180,545361,621493,"53.99",,,,,,,,36,1,"Curveball",1,2,1,2,2,1,1,2,"Infield shift","Standard",36,"0","-0.034"
"SL","2022-05-18","87.6","-2.6","5.57","Ohtani, Shohei",628451,660271,"strikeout","called_strike",,,,,12,"Andy Ibanez called out on strikes.","R","R","R","TEX","LAA","S",2,,0,2,2022,"1.05","0.44","1.1","2.38",,594777,641680,2,4,"Bot",,,,,595453,,,6.825848560389167,-127.47401059562903,-2.4750800495923584,10.043124137232507,26.38301355613414,-27.092363157011242,"3.1","1.58",,,,"88.5",2590,"6.8",661125,660271,595453,665120,650859,543685,623205,642180,545361,621493,"53.66",,,"0",1,0,0,,32,3,"Slider",1,2,1,2,2,1,1,2,"Standard","Standard",56,"-0.058","-0.289"
"FF","2022-05-18","99.6","-2.14","5.93","Ohtani, Shohei",628451,660271,,"called_strike",,,,,6,"Andy Ibanez called out on strikes.","R","R","R","TEX","LAA","S",,,0,1,2022,"-0.07","0.99","0.59","2.38",,594777,641680,2,4,"Bot",,,,,595453,,,7.730292612177044,-144.77118546431817,-6.725304766056182,-2.68520819264523,32.8616985539372,-16.91960860652251,"3.14","1.53",,,,"100.5",2150,"6.8",661125,660271,595453,665120,650859,543685,623205,642180,545361,621493,"53.7",,,,,,,,32,2,"4-Seam Fastball",1,2,1,2,2,1,1,2,"Standard","Standard",214,"0","-0.095"
"SL","2022-05-18","85.7","-2.45","5.63","Ohtani, Shohei",628451,660271,,"swinging_strike",,,,,12,"Andy Ibanez called out on strikes.","R","R","R","TEX","LAA","S",,,0,0,2022,"1.23","0.45","0.16","3.26",,594777,641680,2,4,"Bot",,,,,595453,,,3.702892258838666,-124.72790278713,-0.20536367452434912,12.033132558816218,26.17782613228803,-27.687657360232148,"3","1.42",,,,"86.3",2572,"6.8",661125,660271,595453,665120,650859,543685,623205,642180,545361,621493,"53.72",,,,,,,,32,1,"Slider",1,2,1,2,2,1,1,2,"Standard","Standard",64,"0","-0.061"
"SL","2022-05-18","86.8","-2.54","5.64","Ohtani, Shohei",663993,660271,"field_out","hit_into_play",,,,,9,"Nathaniel Lowe flies out to right fielder Taylor Ward.","R","L","R","TEX","LAA","X",9,"fly_ball",0,0,2022,"1.15","0.52","0.49","2.06",,594777,641680,1,4,"Bot",148.53,97.35,,,595453,,,4.953096984143253,-126.3698020405546,-3.440484318923195,11.238463437542945,26.799284096569206,-26.13443051257789,"3.4","1.59",260,"79",43,"87.5",2563,"6.8",661125,660271,595453,665120,650859,543685,623205,642180,545361,621493,"53.69",0.031,0.028,"0",1,0,0,3,31,1,"Slider",1,2,1,2,2,1,1,2,"Standard","Standard",59,"-0.059","-0.467"
"FF","2022-05-18","100","-2.4","5.8","Ohtani, Shohei",641680,660271,"single","hit_into_play",,,,,5,"Jonah Heim singles on a fly ball to left fielder Tyler Wade.   Corey Seager scores.    Kole Calhoun to 2nd.","R","L","R","TEX","LAA","X",7,"fly_ball",0,0,2022,"-0.14","1.08","0.23","2.61",,608369,594777,1,4,"Bot",69.77,133.54,,,595453,,,7.6567371798766635,-145.4481864161951,-6.006076413440786,-3.835184612285624,34.45427043796882,-15.558597338507347,"3.49","1.65",216,"67.5",36,"100.8",2159,"6.8",661125,660271,595453,665120,650859,543685,623205,642180,545361,621493,"53.74",0.703,0.714,"0.9",1,1,0,4,30,1,"4-Seam Fastball",0,2,0,2,2,1,1,2,"Infield shift","Standard",212,"0.122","0.91"
"SL","2022-05-18","86.2","-2.38","5.65","Ohtani, Shohei",594777,660271,"hit_by_pitch","hit_by_pitch",,,,,12,"Kole Calhoun hit by pitch.    Corey Seager to 2nd.","R","L","R","TEX","LAA","B",,,0,0,2022,"1.35","0.4","1.89","3.23",,,608369,1,4,"Bot",,,,,595453,,,7.459858516166069,-125.36361910462766,-0.29571050593109105,12.614423145664823,26.920644431006274,-28.144702993414498,"3.08","1.51",,,,"86.9",2568,"6.9",661125,660271,595453,665120,650859,543685,623205,642180,545361,621493,"53.58",,,"0.7",1,0,0,,29,1,"Slider",0,2,0,2,2,0,0,2,"Infield shift","Standard",56,"0.047","0.393"
"SL","2022-05-18","87.7","-2.36","5.67","Ohtani, Shohei",666969,660271,"field_out","hit_into_play",,,,,12,"Adolis Garcia flies out to right fielder Taylor Ward.","R","R","R","TEX","LAA","X",9,"fly_ball",1,1,2022,"1.21","0.58","0.95","3.14",,,608369,0,4,"Bot",191.99,137.76,,,595453,,,5.550120767174463,-127.68787772510858,-1.168432005087233,12.020077311586208,27.828352337941663,-25.83019914815236,"3.49","1.74",223,"93.8",56,"88.5",2498,"6.9",661125,660271,595453,665120,650859,543685,623205,642180,545361,621493,"53.63",0.009,0.01,"0",1,0,0,3,28,3,"Slider",0,2,0,2,2,0,0,2,"Infield shift","Standard",67,"-0.043","-0.337"
"FF","2022-05-18","100","-2.29","5.76","Ohtani, Shohei",666969,660271,,"ball",,,,,14,"Adolis Garcia flies out to right fielder Taylor Ward.","R","R","R","TEX","LAA","B",,,0,1,2022,"-0.34","1.4","1.03","0.91",,,608369,0,4,"Bot",,,,,595453,,,10.023541037199646,-144.86963291928782,-11.3657849690634,-7.096857115955035,33.77886101335136,-9.864057253043226,"3.41","1.72",,,,"100.7",2320,"6.9",661125,660271,595453,665120,650859,543685,623205,642180,545361,621493,"53.6",,,,,,,,28,2,"4-Seam Fastball",0,2,0,2,2,0,0,2,"Infield shift","Standard",213,"0","0.051"
"FF","2022-05-18","98.5","-2.09","5.89","Ohtani, Shohei",666969,660271,,"swinging_strike",,,,,8,"Adolis Garcia flies out to right fielder Taylor Ward.","R","R","R","TEX","LAA","S",,,0,0,2022,"-0.22","1.39","0.21","2.24",,,608369,0,4,"Bot",,,,,595453,,,6.8270295844047135,-143.10882395166715,-7.708246069644296,-4.672665455895938,34.465502150794904,-11.508000795063566,"3.49","1.74",,,,"99.4",2311,"6.9",661125,660271,595453,665120,650859,543685,623205,642180,545361,621493,"53.55",,,,,,,,28,1,"4-Seam Fastball",0,2,0,2,2,0,0,2,"Infield shift","Standard",211,"0","-0.066"
"SL","2022-05-18","89.4","-2.61","5.61","Ohtani, Shohei",608369,660271,"walk","ball",,,,,14,"Corey Seager walks.","R","L","R","TEX","LAA","B",,,3,2,2022,"0.79","0.79","1.1","1.97",,,,0,4,"Bot",,,,,595453,,,7.572900826339463,-129.9176286326086,-4.645629787024217,7.223410321510382,28.617875680408492,-22.467120063261028,"3.47","1.64",,,,"90.3",2592,"7",661125,660271,595453,665120,650859,543685,623205,642180,545361,621493,"53.49",,,"0.7",1,0,0,,27,6,"Slider",0,2,0,2,2,0,0,2,"Infield shift","Standard",59,"0.047","0.321"
"CU","2022-05-18","84.8","-1.94","6.21","Ohtani, Shohei",608369,660271,,"ball",,,,,9,"Corey Seager walks.","R","L","R","TEX","LAA","B",,,2,2,2022,"0.84","-1","0.52","1.58",,,,0,4,"Bot",,,,,595453,,,4.0888260826859115,-123.36072170064719,-2.4344928618179384,7.654082390800367,26.691585742141378,-42.05528513728579,"3.47","1.65",,,,"85",2663,"6.6",661125,660271,595453,665120,650859,543685,623205,642180,545361,621493,"53.88",,,,,,,,27,5,"Curveball",0,2,0,2,2,0,0,2,"Infield shift","Standard",41,"0","0.103"
"FS","2022-05-18","93.1","-1.89","6.07","Ohtani, Shohei",608369,660271,,"ball",,,,,14,"Corey Seager walks.","R","L","R","TEX","LAA","B",,,1,2,2022,"-0.28","0.48","1.89","-0.17",,,,0,4,"Bot",,,,,595453,,,10.426191384184254,-134.931104921399,-11.428298371223066,-5.5583413008771645,27.92136992341343,-23.924513692042567,"3.49","1.6",,,,"94.2",1399,"7.1",661125,660271,595453,665120,650859,543685,623205,642180,545361,621493,"53.43",,,,,,,,27,4,"Split-Finger",0,2,0,2,2,0,0,2,"Infield shift","Standard",229,"0","0.037"
"SL","2022-05-18","87.3","-2.57","5.64","Ohtani, Shohei",608369,660271,,"swinging_strike",,,,,6,"Corey Seager walks.","R","L","R","TEX","LAA","S",,,1,1,2022,"1.05","0.43","0.34","2.18",,,,0,4,"Bot",,,,,595453,,,4.879135183187058,-127.04021698960639,-3.0482430630866464,10.364620708570069,26.766763691295704,-27.149487187192392,"3.44","1.53",,,,"88.1",2527,"6.9",661125,660271,595453,665120,650859,543685,623205,642180,545361,621493,"53.63",,,,,,,,27,3,"Slider",0,2,0,2,2,0,0,2,"Infield shift","Standard",57,"0","-0.054"
"FF","2022-05-18","97.6","-2.57","5.76","Ohtani, Shohei",608369,660271,,"ball",,,,,11,"Corey Seager walks.","R","L","R","TEX","LAA","B",,,0,1,2022,"-0.02","1.12","-1.19","3.25",,,,0,4,"Bot",,,,,595453,,,3.8102607896101977,-142.11024320542222,-3.8832958490700467,-1.0746750555990725,31.162053532012685,-16.32713001446795,"3.58","1.65",,,,"98.8",2288,"6.8",661125,660271,595453,665120,650859,543685,623205,642180,545361,621493,"53.67",,,,,,,,27,2,"4-Seam Fastball",0,2,0,2,2,0,0,2,"Infield shift","Standard",212,"0","0.025"
"FF","2022-05-18","97.5","-2.39","5.81","Ohtani, Shohei",608369,660271,,"foul",,,,,1,"Corey Seager walks.","R","L","R","TEX","LAA","S",,,0,0,2022,"-0.09","1.04","-0.36","3.34",,,,0,4,"Bot",,,,,595453,,,5.733723918200916,-141.930329715284,-3.566095112283735,-2.53466025379548,31.873388190394216,-17.49014814396943,"3.44","1.53",244,"80.9",33,"98.6",2214,"6.9",661125,660271,595453,665120,650859,543685,623205,642180,545361,621493,"53.64",,,,,,,,27,1,"4-Seam Fastball",0,2,0,2,2,0,0,2,"Infield shift","Standard",215,"0","-0.034"
"SL","2022-05-18","89.1","-2.7","5.64","Ohtani, Shohei",543760,660271,"strikeout","swinging_strike",,,,,6,"Marcus Semien strikes out swinging.","R","R","R","TEX","LAA","S",2,,1,2,2022,"1.03","0.58","0.48","2.43",,,,2,3,"Bot",,,,,595453,,,5.674526884420144,-129.69247204927376,-3.071915656208571,10.371439189647333,28.28474812391905,-25.157698776276945,"3.33","1.63",,,,"89.5",2508,"6.6",661125,660271,595453,665120,650859,543685,623205,642180,545361,621493,"53.86",,,"0",1,0,0,,21,5,"Slider",0,1,0,1,1,0,0,1,"Infield shift","Standard",69,"-0.013","-0.07"
"CU","2022-05-18","84.8","-1.96","6.31","Ohtani, Shohei",543760,660271,,"ball",,,,,11,"Marcus Semien strikes out swinging.","R","R","R","TEX","LAA","B",,,0,2,2022,"0.8","-1.01","-1.1","3.18",,,,2,3,"Bot",,,,,595453,,,0.41332906508156564,-123.45532932463162,1.0621977885852572,8.0457072673558,25.631712801530668,-42.92539189841702,"3.31","1.68",,,,"85",2674,"6.5",661125,660271,595453,665120,650859,543685,623205,642180,545361,621493,"54.02",,,,,,,,21,4,"Curveball",0,1,0,1,1,0,0,1,"Infield shift","Standard",51,"0","0.011"
"FF","2022-05-18","99.3","-2.34","5.88","Ohtani, Shohei",543760,660271,,"foul",,,,,2,"Marcus Semien strikes out swinging.","R","R","R","TEX","LAA","S",,,0,2,2022,"-0.17","1.09","-0.23","2.83",,,,2,3,"Bot",,,,,595453,,,6.239888936111199,-144.5173623755371,-5.558461161072898,-3.8030440114892783,31.274641724044173,-15.815477759514918,"3.33","1.63",267,"81.3",42,"100.5",2417,"6.8",661125,660271,595453,665120,650859,543685,623205,642180,545361,621493,"53.72",,,,,,,,21,3,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Infield shift","Standard",211,"0","0"
"CU","2022-05-18","82.2","-1.89","6.27","Ohtani, Shohei",543760,660271,,"foul",,,,,4,"Marcus Semien strikes out swinging.","R","R","R","TEX","LAA","S",,,0,1,2022,"0.81","-1.18","-0.34","2.23",,,,2,3,"Bot",,,,,595453,,,1.9464360259968922,-119.60630506645286,-0.2557001882395209,7.256744463978224,25.60211125087399,-43.555917452752254,"3.33","1.63",25,"88.4",-4,"82.1",2652,"6.5",661125,660271,595453,665120,650859,543685,623205,642180,545361,621493,"54.01",,,,,,,,21,2,"Curveball",0,1,0,1,1,0,0,1,"Infield shift","Standard",43,"0","-0.023"
"FF","2022-05-18","98.4","-2.45","5.89","Ohtani, Shohei",543760,660271,,"called_strike",,,,,11,"Marcus Semien strikes out swinging.","R","R","R","TEX","LAA","S",,,0,0,2022,"0.05","1","-0.93","2.68",,,,2,3,"Bot",,,,,595453,,,4.026520210853101,-143.20122189122935,-5.585117417616951,-0.2463305524041856,33.3022675239832,-17.346407721457982,"3.44","1.72",,,,"99.1",2440,"6.7",661125,660271,595453,665120,650859,543685,623205,642180,545361,621493,"53.8",,,,,,,,21,1,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Infield shift","Standard",202,"0","-0.017"
"CU","2022-05-18","85.2","-2","6.27","Ohtani, Shohei",543543,660271,"strikeout","swinging_strike",,,,,11,"Brad Miller strikes out swinging.","R","L","R","TEX","LAA","S",2,,1,2,2022,"0.75","-0.82","-1.02","2.64",,,,1,3,"Bot",,,,,595453,,,0.7955115088519105,-124.16387367422358,-0.5769111560903135,7.635937437095836,25.04324908089472,-40.79698646007493,"3.31","1.53",,,,"86.1",2656,"6.8",661125,660271,595453,665120,650859,543685,623205,642180,545361,621493,"53.71",,,"0",1,0,0,,20,4,"Curveball",0,1,0,1,1,0,0,1,"Infield shift","Standard",47,"-0.019","-0.112"
"FF","2022-05-18","98","-2.54","5.77","Ohtani, Shohei",543543,660271,,"foul",,,,,4,"Brad Miller strikes out swinging.","R","L","R","TEX","LAA","S",,,1,1,2022,"0.05","1.17","-0.28","2.49",,,,1,3,"Bot",,,,,595453,,,6.040278736269195,-142.49996920529424,-6.119511195662807,-0.7276254294906219,33.911576712676464,-14.986631602910292,"3.31","1.53",192,"97.7",11,"98.7",2356,"6.8",661125,660271,595453,665120,650859,543685,623205,642180,545361,621493,"53.68",,,,,,,,20,3,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Infield shift","Standard",217,"0","-0.036"
"SL","2022-05-18","85.2","-2.49","5.79","Ohtani, Shohei",543543,660271,,"called_strike",,,,,1,"Brad Miller strikes out swinging.","R","L","R","TEX","LAA","S",,,1,0,2022,"0.92","0.76","-0.39","3.15",,,,1,3,"Bot",,,,,595453,,,3.1034072425904533,-124.04327677324437,-1.4098364232535294,8.766726589400111,26.41139485408374,-24.297552208458313,"3.35","1.59",,,,"85.6",2404,"6.6",661125,660271,595453,665120,650859,543685,623205,642180,545361,621493,"53.86",,,,,,,,20,2,"Slider",0,1,0,1,1,0,0,1,"Infield shift","Standard",76,"0","-0.031"
"CU","2022-05-18","76.6","-1.69","6.43","Ohtani, Shohei",543543,660271,,"ball",,,,,11,"Brad Miller strikes out swinging.","R","L","R","TEX","LAA","B",,,0,0,2022,"0.94","-1.1","-0.71","3.87",,,,1,3,"Bot",,,,,595453,,,0.3573827474062744,-111.3402292475445,3.7306370357648446,7.713609085954735,22.332986964627096,-42.212518670915436,"3.27","1.51",,,,"76.6",2408,"6.6",661125,660271,595453,665120,650859,543685,623205,642180,545361,621493,"53.87",,,,,,,,20,1,"Curveball",0,1,0,1,1,0,0,1,"Infield shift","Standard",38,"0","0.023"
"FF","2022-05-18","96","-2.33","5.83","Ohtani, Shohei",642201,660271,"field_out","hit_into_play",,,,,5,"Eli White grounds out, second baseman Luis Rengifo to first baseman Jared Walsh.","R","R","R","TEX","LAA","X",4,"ground_ball",1,0,2022,"0.22","0.93","0.13","2.42",,,,0,3,"Bot",122.69,147.58,,,595453,,,6.0588505348129305,-139.59406125979697,-5.54893669139581,1.5138155595098235,32.319613761199804,-18.99076070776503,"3.67","1.75",54,"103.8",1,"96.7",2196,"6.8",661125,660271,595453,665120,650859,543685,623205,642180,545361,621493,"53.71",0.466,0.42,"0",1,0,0,4,19,2,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Infield shift","Standard",203,"-0.027","-0.255"
"CU","2022-05-18","77.5","-1.78","6.41","Ohtani, Shohei",642201,660271,,"ball",,,,,2,"Eli White grounds out, second baseman Luis Rengifo to first baseman Jared Walsh.","R","R","R","TEX","LAA","B",,,0,0,2022,"1","-0.81","0.22","3.4",,,,0,3,"Bot",,,,,595453,,,2.4342643205786465,-112.82601779936381,2.0514745843715785,8.068747834748688,21.840912741228337,-39.722567206493096,"3.4","1.6",,,,"77.6",2467,"6.5",661125,660271,595453,665120,650859,543685,623205,642180,545361,621493,"54",,,,,,,,19,1,"Curveball",0,1,0,1,1,0,0,1,"Infield shift","Standard",48,"0","0.033"
"SL","2022-05-18","88","-2.84","5.55","Ohtani, Shohei",628451,660271,"field_out","hit_into_play",,,,,5,"Andy Ibanez grounds out, third baseman Anthony Rendon to first baseman Jared Walsh.","R","R","R","TEX","LAA","X",5,"ground_ball",1,2,2022,"0.82","0.32","-0.2","1.99",,,,2,2,"Bot",97.24,160.31,,,595453,,,4.726944487578409,-128.04253630701743,-3.181244668038935,7.9531225450483705,27.705711206717744,-28.237540576577814,"3","1.42",5,"95.3",-22,"88.4",2454,"6.6",661125,660271,595453,665120,650859,543685,623205,642180,545361,621493,"53.86",0.111,0.105,"0",1,0,0,2,15,4,"Slider",0,1,0,1,1,0,0,1,"Standard","Standard",71,"-0.011","-0.07"
"SL","2022-05-18","88.1","-2.35","5.69","Ohtani, Shohei",628451,660271,,"ball",,,,,12,"Andy Ibanez grounds out, third baseman Anthony Rendon to first baseman Jared Walsh.","R","R","R","TEX","LAA","B",,,0,2,2022,"1.01","0.59","1.1","3.48",,,,2,2,"Bot",,,,,595453,,,6.3417020210785005,-128.20365360652787,-0.49586355325263265,9.744161528778514,27.212447208824518,-25.794797307116795,"3.07","1.49",,,,"88.8",2578,"6.8",661125,660271,595453,665120,650859,543685,623205,642180,545361,621493,"53.73",,,,,,,,15,3,"Slider",0,1,0,1,1,0,0,1,"Standard","Standard",63,"0","0.011"
